Date;Filière;Valeur (TWh);Nature
2010-01;"Production thermique renouvelable et déchets";0,422;Données Consolidées
2010-02;"Production thermique renouvelable et déchets";0,386;Données Consolidées
2010-03;"Production thermique renouvelable et déchets";0,429;Données Consolidées
2010-04;"Production thermique renouvelable et déchets";0,37;Données Consolidées
2010-05;"Production thermique renouvelable et déchets";0,408;Données Consolidées
2010-06;"Production thermique renouvelable et déchets";0,377;Données Consolidées
2010-07;"Production thermique renouvelable et déchets";0,4;Données Consolidées
2010-08;"Production thermique renouvelable et déchets";0,421;Données Consolidées
2010-09;"Production thermique renouvelable et déchets";0,359;Données Consolidées
2010-10;"Production thermique renouvelable et déchets";0,361;Données Consolidées
2010-11;"Production thermique renouvelable et déchets";0,457;Données Consolidées
2010-12;"Production thermique renouvelable et déchets";0,462;Données Consolidées
2011-01;"Production thermique renouvelable et déchets";0,477;Données Consolidées
2011-02;"Production thermique renouvelable et déchets";0,433;Données Consolidées
2011-03;"Production thermique renouvelable et déchets";0,51;Données Consolidées
2011-04;"Production thermique renouvelable et déchets";0,413;Données Consolidées
2011-05;"Production thermique renouvelable et déchets";0,426;Données Consolidées
2011-06;"Production thermique renouvelable et déchets";0,421;Données Consolidées
2011-07;"Production thermique renouvelable et déchets";0,485;Données Consolidées
2011-08;"Production thermique renouvelable et déchets";0,481;Données Consolidées
2011-09;"Production thermique renouvelable et déchets";0,418;Données Consolidées
2011-10;"Production thermique renouvelable et déchets";0,404;Données Consolidées
2011-11;"Production thermique renouvelable et déchets";0,487;Données Consolidées
2011-12;"Production thermique renouvelable et déchets";0,509;Données Consolidées
2012-01;"Production thermique renouvelable et déchets";0,514;Données Consolidées
2012-02;"Production thermique renouvelable et déchets";0,453;Données Consolidées
2012-03;"Production thermique renouvelable et déchets";0,532;Données Consolidées
2012-04;"Production thermique renouvelable et déchets";0,405;Données Consolidées
2012-05;"Production thermique renouvelable et déchets";0,468;Données Consolidées
2012-06;"Production thermique renouvelable et déchets";0,437;Données Consolidées
2012-07;"Production thermique renouvelable et déchets";0,514;Données Consolidées
2012-08;"Production thermique renouvelable et déchets";0,486;Données Consolidées
2012-09;"Production thermique renouvelable et déchets";0,47;Données Consolidées
2012-10;"Production thermique renouvelable et déchets";0,45;Données Consolidées
2012-11;"Production thermique renouvelable et déchets";0,514;Données Consolidées
2012-12;"Production thermique renouvelable et déchets";0,525;Données Consolidées
2013-01;"Production thermique renouvelable et déchets";0,654;Données Consolidées
2013-02;"Production thermique renouvelable et déchets";0,595;Données Consolidées
2013-03;"Production thermique renouvelable et déchets";0,643;Données Consolidées
2013-04;"Production thermique renouvelable et déchets";0,469;Données Consolidées
2013-05;"Production thermique renouvelable et déchets";0,537;Données Consolidées
2013-06;"Production thermique renouvelable et déchets";0,509;Données Consolidées
2013-07;"Production thermique renouvelable et déchets";0,577;Données Consolidées
2013-08;"Production thermique renouvelable et déchets";0,584;Données Consolidées
2013-09;"Production thermique renouvelable et déchets";0,525;Données Consolidées
2013-10;"Production thermique renouvelable et déchets";0,607;Données Consolidées
2013-11;"Production thermique renouvelable et déchets";0,663;Données Consolidées
2013-12;"Production thermique renouvelable et déchets";0,681;Données Consolidées
2014-01;"Production thermique renouvelable et déchets";0,62317750476;Données Consolidées
2014-02;"Production thermique renouvelable et déchets";0,571703454394;Données Consolidées
2014-03;"Production thermique renouvelable et déchets";0,617816473595;Données Consolidées
2014-04;"Production thermique renouvelable et déchets";0,532218103217;Données Consolidées
2014-05;"Production thermique renouvelable et déchets";0,607583116075;Données Consolidées
2014-06;"Production thermique renouvelable et déchets";0,531292348289;Données Consolidées
2014-07;"Production thermique renouvelable et déchets";0,596770141244;Données Consolidées
2014-08;"Production thermique renouvelable et déchets";0,588904145109;Données Consolidées
2014-09;"Production thermique renouvelable et déchets";0,54681935572;Données Consolidées
2014-10;"Production thermique renouvelable et déchets";0,562182227613;Données Consolidées
2014-11;"Production thermique renouvelable et déchets";0,646019676643;Données Consolidées
2014-12;"Production thermique renouvelable et déchets";0,670007762376;Données Consolidées
2015-01;"Production thermique renouvelable et déchets";0,671880527741;Données Consolidées
2015-02;"Production thermique renouvelable et déchets";0,617985990029;Données Consolidées
2015-03;"Production thermique renouvelable et déchets";0,676755198209;Données Consolidées
2015-04;"Production thermique renouvelable et déchets";0,571243585832;Données Consolidées
2015-05;"Production thermique renouvelable et déchets";0,625299532673;Données Consolidées
2015-06;"Production thermique renouvelable et déchets";0,587373750828;Données Consolidées
2015-07;"Production thermique renouvelable et déchets";0,64228931539;Données Consolidées
2015-08;"Production thermique renouvelable et déchets";0,655699488697;Données Consolidées
2015-09;"Production thermique renouvelable et déchets";0,630032062652;Données Consolidées
2015-10;"Production thermique renouvelable et déchets";0,613532084185;Données Consolidées
2015-11;"Production thermique renouvelable et déchets";0,699571102105;Données Consolidées
2015-12;"Production thermique renouvelable et déchets";0,732330738628;Données Consolidées
2016-01;"Production thermique renouvelable et déchets";0,756720545339;Données Consolidées
2016-02;"Production thermique renouvelable et déchets";0,70423848651;Données Consolidées
2016-03;"Production thermique renouvelable et déchets";0,754648901005;Données Consolidées
2016-04;"Production thermique renouvelable et déchets";0,678449288401;Données Consolidées
2016-05;"Production thermique renouvelable et déchets";0,707379474526;Données Consolidées
2016-06;"Production thermique renouvelable et déchets";0,64421161937;Données Consolidées
2016-07;"Production thermique renouvelable et déchets";0,742567222168;Données Consolidées
2016-08;"Production thermique renouvelable et déchets";0,719655377471;Données Consolidées
2016-09;"Production thermique renouvelable et déchets";0,674823312338;Données Consolidées
2016-10;"Production thermique renouvelable et déchets";0,667293653501;Données Consolidées
2016-11;"Production thermique renouvelable et déchets";0,767660643912;Données Consolidées
2016-12;"Production thermique renouvelable et déchets";0,80163016314;Données Consolidées
2017-01;"Production thermique renouvelable et déchets";0,801395076534;Données Consolidées
2017-02;"Production thermique renouvelable et déchets";0,712080973213;Données Consolidées
2017-03;"Production thermique renouvelable et déchets";0,767457445528;Données Consolidées
2017-04;"Production thermique renouvelable et déchets";0,722630716262;Données Consolidées
2017-05;"Production thermique renouvelable et déchets";0,73256801597;Données Consolidées
2017-06;"Production thermique renouvelable et déchets";0,750254790517;Données Consolidées
2017-07;"Production thermique renouvelable et déchets";0,813360791275;Données Consolidées
2017-08;"Production thermique renouvelable et déchets";0,781480092109;Données Consolidées
2017-09;"Production thermique renouvelable et déchets";0,760735895582;Données Consolidées
2017-10;"Production thermique renouvelable et déchets";0,755003744197;Données Consolidées
2017-11;"Production thermique renouvelable et déchets";0,841524252896;Données Consolidées
2017-12;"Production thermique renouvelable et déchets";0,819882783334;Données Consolidées
2018-01;"Production thermique renouvelable et déchets";0,784132089676;Données Consolidées
2018-02;"Production thermique renouvelable et déchets";0,758996429669;Données Consolidées
2018-03;"Production thermique renouvelable et déchets";0,788302171756;Données Consolidées
2018-04;"Production thermique renouvelable et déchets";0,790853006175;Données Consolidées
2018-05;"Production thermique renouvelable et déchets";0,81268000924;Données Consolidées
2018-06;"Production thermique renouvelable et déchets";0,727381444149;Données Consolidées
2018-07;"Production thermique renouvelable et déchets";0,815800305188;Données Consolidées
2018-08;"Production thermique renouvelable et déchets";0,806026906496;Données Consolidées
2018-09;"Production thermique renouvelable et déchets";0,799878679723;Données Consolidées
2018-10;"Production thermique renouvelable et déchets";0,766032110777;Données Consolidées
2018-11;"Production thermique renouvelable et déchets";0,783739427479;Données Consolidées
2018-12;"Production thermique renouvelable et déchets";0,831462068663;Données Consolidées
2019-01;"Production thermique renouvelable et déchets";0,824839011534;Données Consolidées
2019-02;"Production thermique renouvelable et déchets";0,75694036229;Données Consolidées
2019-03;"Production thermique renouvelable et déchets";0,841685305073;Données Consolidées
2019-04;"Production thermique renouvelable et déchets";0,745673100562;Données Consolidées
2019-05;"Production thermique renouvelable et déchets";0,813325703241;Données Consolidées
2019-06;"Production thermique renouvelable et déchets";0,717076125493;Données Consolidées
2019-07;"Production thermique renouvelable et déchets";0,770502855406;Données Consolidées
2019-08;"Production thermique renouvelable et déchets";0,86700492674;Données Consolidées
2019-09;"Production thermique renouvelable et déchets";0,760526317792;Données Consolidées
2019-10;"Production thermique renouvelable et déchets";0,753610439214;Données Consolidées
2019-11;"Production thermique renouvelable et déchets";0,791850612379;Données Consolidées
2019-12;"Production thermique renouvelable et déchets";0,825863787765;Données Consolidées
2020-01;"Production thermique renouvelable et déchets";0,829140631929;Données Consolidées
2020-02;"Production thermique renouvelable et déchets";0,781483657859;Données Consolidées
2020-03;"Production thermique renouvelable et déchets";0,849204679439;Données Consolidées
2020-04;"Production thermique renouvelable et déchets";0,813786133326;Données Consolidées
2020-05;"Production thermique renouvelable et déchets";0,830876599164;Données Consolidées
2020-06;"Production thermique renouvelable et déchets";0,794151711301;Données Consolidées
2020-07;"Production thermique renouvelable et déchets";0,829793115858;Données Consolidées
2020-08;"Production thermique renouvelable et déchets";0,804503956461;Données Consolidées
2020-09;"Production thermique renouvelable et déchets";0,753483552603;Données Consolidées
2020-10;"Production thermique renouvelable et déchets";0,741605348185;Données Consolidées
2020-11;"Production thermique renouvelable et déchets";0,769599547349;Données Consolidées
2020-12;"Production thermique renouvelable et déchets";0,814550774472;Données Consolidées
2021-01;"Production thermique renouvelable et déchets";0,837861955859;Données Consolidées
2021-02;"Production thermique renouvelable et déchets";0,766739452797;Données Consolidées
2021-03;"Production thermique renouvelable et déchets";0,849636906781;Données Consolidées
2021-04;"Production thermique renouvelable et déchets";0,789937717898;Données Consolidées
2021-05;"Production thermique renouvelable et déchets";0,83886775923;Données Consolidées
2021-06;"Production thermique renouvelable et déchets";0,780021492498;Données Consolidées
2021-07;"Production thermique renouvelable et déchets";0,903282751788;Données Consolidées
2021-08;"Production thermique renouvelable et déchets";0,860597936037;Données Consolidées
2021-09;"Production thermique renouvelable et déchets";0,81283048855;Données Consolidées
2021-10;"Production thermique renouvelable et déchets";0,831707176861;Données Consolidées
2021-11;"Production thermique renouvelable et déchets";0,834926014383;Données Consolidées
2021-12;"Production thermique renouvelable et déchets";0,85589721684;Données Consolidées
2022-01;"Production thermique renouvelable et déchets";0,877263654405;Données Consolidées
2022-02;"Production thermique renouvelable et déchets";0,856142228535;Données Consolidées
2022-03;"Production thermique renouvelable et déchets";0,929929800181;Données Consolidées
2022-04;"Production thermique renouvelable et déchets";0,858989530152;Données Consolidées
2022-05;"Production thermique renouvelable et déchets";0,964623065621;Données Consolidées
2022-06;"Production thermique renouvelable et déchets";0,842145071261;Données Consolidées
2022-07;"Production thermique renouvelable et déchets";0,88607434687;Données Consolidées
2022-08;"Production thermique renouvelable et déchets";0,859357810419;Données Consolidées
2022-09;"Production thermique renouvelable et déchets";0,882348554432;Données Consolidées
2022-10;"Production thermique renouvelable et déchets";0,83151481438;Données Consolidées
2022-11;"Production thermique renouvelable et déchets";0,856588161614;Données Consolidées
2022-12;"Production thermique renouvelable et déchets";0,907329609496;Données Consolidées
2023-01;"Production thermique renouvelable et déchets";0,8735922806;Données Consolidées
2023-02;"Production thermique renouvelable et déchets";0,802902533789;Données Consolidées
2023-03;"Production thermique renouvelable et déchets";0,863033561487;Données Consolidées
2023-04;"Production thermique renouvelable et déchets";0,843227665623;Données Consolidées
2023-05;"Production thermique renouvelable et déchets";0,911442514328;Données Consolidées
2023-06;"Production thermique renouvelable et déchets";0,817527882212;Données Consolidées
2023-07;"Production thermique renouvelable et déchets";0,906540397402;Données Consolidées
2023-08;"Production thermique renouvelable et déchets";0,885322874319;Données Consolidées
2023-09;"Production thermique renouvelable et déchets";0,825829559823;Données Consolidées
2023-10;"Production thermique renouvelable et déchets";0,821701675993;Données Consolidées
2023-11;"Production thermique renouvelable et déchets";0,829542584161;Données Consolidées
2023-12;"Production thermique renouvelable et déchets";0,904909072914;Données Consolidées
2024-01;"Production thermique renouvelable et déchets";0,879222162207;Données Consolidées
2024-02;"Production thermique renouvelable et déchets";0,879704345386;Données Consolidées
2024-03;"Production thermique renouvelable et déchets";0,915179598347;Données Consolidées
2024-04;"Production thermique renouvelable et déchets";0,847454298995;Données Consolidées
2024-05;"Production thermique renouvelable et déchets";0,908450620443;Données Consolidées
2024-06;"Production thermique renouvelable et déchets";0,842010859315;Données Consolidées
2024-07;"Production thermique renouvelable et déchets";0,93509563952;Données Consolidées
2024-08;"Production thermique renouvelable et déchets";0,930521432077;Données Consolidées
2024-09;"Production thermique renouvelable et déchets";0,856696843049;Données Consolidées
2024-10;"Production thermique renouvelable et déchets";0,831450623473;Données Consolidées
2024-11;"Production thermique renouvelable et déchets";0,887070599767;Données Consolidées
2024-12;"Production thermique renouvelable et déchets";0,935537184744;Données Consolidées
2025-01;"Production thermique renouvelable et déchets";0,913861486553;Données Consolidées
2025-02;"Production thermique renouvelable et déchets";0,873533181693;Données Consolidées
2025-03;"Production thermique renouvelable et déchets";0,986012941705;Données Consolidées
2025-04;"Production thermique renouvelable et déchets";0,945582532252;Données Consolidées
2025-05;"Production thermique renouvelable et déchets";1,001540088523;Données Consolidées
2025-06;"Production thermique renouvelable et déchets";0,871401303006;Données Consolidées
2025-07;"Production thermique renouvelable et déchets";0,923925858785;Données Consolidées
2025-08;"Production thermique renouvelable et déchets";0,898556032993;Données Consolidées
2025-09;"Production thermique renouvelable et déchets";0,811392110291;Données Consolidées
2025-10;"Production thermique renouvelable et déchets";0,862270109875;Données Consolidées
2025-11;"Production thermique renouvelable et déchets";0,909725425488;Données Consolidées
2010-01;"Autre";;Données Consolidées
2010-02;"Autre";;Données Consolidées
2010-03;"Autre";;Données Consolidées
2010-04;"Autre";;Données Consolidées
2010-05;"Autre";;Données Consolidées
2010-06;"Autre";;Données Consolidées
2010-07;"Autre";;Données Consolidées
2010-08;"Autre";;Données Consolidées
2010-09;"Autre";;Données Consolidées
2010-10;"Autre";;Données Consolidées
2010-11;"Autre";;Données Consolidées
2010-12;"Autre";;Données Consolidées
2011-01;"Autre";;Données Consolidées
2011-02;"Autre";;Données Consolidées
2011-03;"Autre";;Données Consolidées
2011-04;"Autre";;Données Consolidées
2011-05;"Autre";;Données Consolidées
2011-06;"Autre";;Données Consolidées
2011-07;"Autre";;Données Consolidées
2011-08;"Autre";;Données Consolidées
2011-09;"Autre";;Données Consolidées
2011-10;"Autre";;Données Consolidées
2011-11;"Autre";;Données Consolidées
2011-12;"Autre";;Données Consolidées
2012-01;"Autre";;Données Consolidées
2012-02;"Autre";;Données Consolidées
2012-03;"Autre";;Données Consolidées
2012-04;"Autre";;Données Consolidées
2012-05;"Autre";;Données Consolidées
2012-06;"Autre";;Données Consolidées
2012-07;"Autre";;Données Consolidées
2012-08;"Autre";;Données Consolidées
2012-09;"Autre";;Données Consolidées
2012-10;"Autre";;Données Consolidées
2012-11;"Autre";;Données Consolidées
2012-12;"Autre";;Données Consolidées
2013-01;"Autre";;Données Consolidées
2013-02;"Autre";;Données Consolidées
2013-03;"Autre";;Données Consolidées
2013-04;"Autre";;Données Consolidées
2013-05;"Autre";;Données Consolidées
2013-06;"Autre";;Données Consolidées
2013-07;"Autre";;Données Consolidées
2013-08;"Autre";;Données Consolidées
2013-09;"Autre";;Données Consolidées
2013-10;"Autre";;Données Consolidées
2013-11;"Autre";;Données Consolidées
2013-12;"Autre";;Données Consolidées
2014-01;"Autre";0,00030228;Données Consolidées
2014-02;"Autre";0,000261046;Données Consolidées
2014-03;"Autre";0,000242727;Données Consolidées
2014-04;"Autre";0,000243457;Données Consolidées
2014-05;"Autre";0,000255927;Données Consolidées
2014-06;"Autre";0,000152297;Données Consolidées
2014-07;"Autre";0,000240174;Données Consolidées
2014-08;"Autre";0,00010312;Données Consolidées
2014-09;"Autre";0,000176459;Données Consolidées
2014-10;"Autre";7,5173E-5;Données Consolidées
2014-11;"Autre";5,4828E-5;Données Consolidées
2014-12;"Autre";0,00033218;Données Consolidées
2015-01;"Autre";0,000371069;Données Consolidées
2015-02;"Autre";0,00026225;Données Consolidées
2015-03;"Autre";0,000294226;Données Consolidées
2015-04;"Autre";0,000391858;Données Consolidées
2015-05;"Autre";0,000286371;Données Consolidées
2015-06;"Autre";0,000310522;Données Consolidées
2015-07;"Autre";0,000283648;Données Consolidées
2015-08;"Autre";0,000130781;Données Consolidées
2015-09;"Autre";0,000125698;Données Consolidées
2015-10;"Autre";0,000139595;Données Consolidées
2015-11;"Autre";0,000132295;Données Consolidées
2015-12;"Autre";0,000140327;Données Consolidées
2016-01;"Autre";0,000138542;Données Consolidées
2016-02;"Autre";0,000130293;Données Consolidées
2016-03;"Autre";0,000140104;Données Consolidées
2016-04;"Autre";0,00013516;Données Consolidées
2016-05;"Autre";;Données Consolidées
2016-06;"Autre";;Données Consolidées
2016-07;"Autre";;Données Consolidées
2016-08;"Autre";;Données Consolidées
2016-09;"Autre";;Données Consolidées
2016-10;"Autre";;Données Consolidées
